,true_val,ridge_0,lasso_0,elastic_0,lars_0,rbf_0,lin_svm_0,rand_for_0,ridge_1,lasso_1,elastic_1,lars_1,rbf_1,lin_svm_1,rand_for_1,ridge_2,lasso_2,elastic_2,lars_2,rbf_2,lin_svm_2,rand_for_2,ridge_3,lasso_3,elastic_3,lars_3,rbf_3,lin_svm_3,rand_for_3,ridge_4,lasso_4,elastic_4,lars_4,rbf_4,lin_svm_4,rand_for_4,ridge_5,lasso_5,elastic_5,lars_5,rbf_5,lin_svm_5,rand_for_5,ridge_6,lasso_6,elastic_6,lars_6,rbf_6,lin_svm_6,rand_for_6,ridge_7,lasso_7,elastic_7,lars_7,rbf_7,lin_svm_7,rand_for_7,ridge_8,lasso_8,elastic_8,lars_8,rbf_8,lin_svm_8,rand_for_8,ridge_9,lasso_9,elastic_9,lars_9,rbf_9,lin_svm_9,rand_for_9,ridge_10,lasso_10,elastic_10,lars_10,rbf_10,lin_svm_10,rand_for_10,ridge_11,lasso_11,elastic_11,lars_11,rbf_11,lin_svm_11,rand_for_11,ridge_12,lasso_12,elastic_12,lars_12,rbf_12,lin_svm_12,rand_for_12,ridge_13,lasso_13,elastic_13,lars_13,rbf_13,lin_svm_13,rand_for_13,ridge_14,lasso_14,elastic_14,lars_14,rbf_14,lin_svm_14,rand_for_14,ridge_15,lasso_15,elastic_15,lars_15,rbf_15,lin_svm_15,rand_for_15,ridge_16,lasso_16,elastic_16,lars_16,rbf_16,lin_svm_16,rand_for_16,ridge_17,lasso_17,elastic_17,lars_17,rbf_17,lin_svm_17,rand_for_17,ridge_18,lasso_18,elastic_18,lars_18,rbf_18,lin_svm_18,rand_for_18,ridge_19,lasso_19,elastic_19,lars_19,rbf_19,lin_svm_19,rand_for_19
949168,-0.80179559,2.8731003582457317,2.5978307017916977,2.6068082757499784,-525016905091.1282,2.8073625620022216,2.85258214378832,2.7803501739398007,2.6171539034228277,2.483349305134731,2.549353768727227,-904357856175.9583,2.7168980509174903,2.5905907840778015,2.793374232690754,2.28120039198277,2.4470947743339018,2.4869591129702657,-317848240194.9358,2.367297764399359,2.285546947843958,2.30475879275581,2.442627043233241,2.54436195954619,2.473511128571834,-541531520519.1126,2.618617387791537,2.4405314960739823,2.6562075063793564,2.5160397858890864,2.461934396351392,2.4835013179506475,-63947780884.69628,2.676842750314362,2.4913434155031027,2.1556887994839635,2.5797113505674645,2.436521439606873,2.5188450521934196,-26866029022.172302,2.568484032740872,2.5746394815284797,2.7827106683682166,2.635630677848467,2.5578581066907544,2.70589097402037,-725425927180.7393,2.7320464208787527,2.6091719633158514,2.7488892751838434,2.3381152573252817,2.456583684983647,2.5043978017423396,53032410919472.36,2.5281333051117287,2.327558849775933,2.420968235950653,2.517868673172898,2.4463738177893806,2.5765325030998585,-25818351150.452583,2.558988895025404,2.515820888389168,2.599016229865696,2.597249333474549,2.502724648672917,2.5109416747070417,-789907985609.8959,2.6486682921396723,2.5811567169629903,2.6059546761964274,2.9460877935641436,2.5014214004624016,2.6221793110926916,-55198425599542.97,2.8807040296510213,2.8974274164277887,2.628167747174115,2.5434132052173393,2.6551475250377288,2.631017108575931,-100518526057.84186,2.6330789589859087,2.506757143118161,2.2671609691541557,2.6677302799387355,2.7436088239121386,2.6871585397097197,-76059733963.96286,2.750223997925852,2.6524051300048055,3.0607188769928073,2.5986343027459977,2.678832829221195,2.6056612133915946,-595016863086.3794,2.695164856138098,2.5590185751265433,2.771791975812943,2.4322169894769075,2.551701036739914,2.5858541128498196,13477094069.566189,2.7624403448275365,2.400399323535333,1.9759693551561122,2.6149629607535787,2.4356241721694536,2.5152334706898305,8989007433589.938,2.7557542098966006,2.583873430929505,2.8203692811548646,2.6111054104472635,2.5027021618524294,2.534524513196629,7126942781956.409,2.575837056123159,2.621296034910994,2.8660128060016428,2.231687449553275,2.453430311810335,2.542375179902216,-34511380350.9066,2.480518155339853,2.2636130694357353,2.857698343674213,2.2243977605792655,2.5451803469018466,2.5277618134397963,-172469164034930.53,2.380813902126955,2.2377866515588467,2.4974551916909538,2.588986377266523,2.486406971820854,2.524583415353965,-1687490276591.4136,2.6207508383976847,2.5684184224112867,2.919999806507189
906856,2.60525299,2.4240591354271626,2.411814817399091,2.423231637567418,-146907313663681.03,2.554267180157823,2.401675554105917,2.444923795171145,2.8348669992166458,2.4115788010437713,2.4562151824425285,-77603304416.90733,2.660362373937792,2.8210479462183606,2.6947715996358603,2.4748982953330882,2.4632857101996084,2.5995004729674305,-401057774493.6041,2.5856746792227248,2.4696987041448275,2.741046547265944,2.4842093996775545,2.3515438009865544,2.3820424198419614,261551127609.9482,2.601945198822211,2.484422244100698,2.6329320248983157,2.7722619514597833,2.49798133881157,2.4472299050833497,3688472563089.9316,2.688944219948075,2.7436625593755504,2.4863566220698794,2.484122862335881,2.406857623459407,2.416011118850687,-4310310529037.566,2.581270391967575,2.459777386839074,2.276803292611139,2.8241573433590377,2.4756983899889153,2.5189527763405715,44012517853784.62,2.620837639355481,2.8007465411259673,2.51440391705118,2.513972807316026,2.4028265974020604,2.4325990986441113,-2583000816113.8296,2.5951177543211594,2.5157092837262547,2.3239567693889858,2.6036158747984475,2.432167217083358,2.4855116543832603,167474044103.33475,2.562567141560351,2.572278909029427,2.1444663916232374,2.3248793468822666,2.4783552744190374,2.499800701527064,158174800695241.44,2.527088944331782,2.32904883595471,2.3584072049813285,2.508164715069727,2.42202011685837,2.376949753029374,-148696759215.10248,2.5217726704123855,2.4882498072990247,2.4006849129803323,2.593721739598123,2.4068569288857393,2.3516080419515766,8817328944.352232,2.5763566342788002,2.5876915692795097,2.361799680600249,2.5853483339395593,2.416190260931642,2.386365499254727,3683115870.0529084,2.6064606907670225,2.567983800397244,2.422160704567099,2.62465743576776,2.434158714060574,2.4528146625633407,4089858255763.2354,2.605470068255502,2.6392909201164167,2.5044126863480334,2.354484800599815,2.400381207014603,2.404708307936684,525619123358.32776,2.460565417928205,2.3787544111946053,2.5373813063981228,2.5610351335474215,2.3535972524546973,2.3729817341737185,-28878595190833.75,2.543872761293487,2.5117721618685134,2.648276438647273,2.586827103697467,2.4167428536392697,2.408408098534965,145128405.0775568,2.5476465352498847,2.5767620761309527,2.5764795300525654,2.566926547718524,2.461472857185459,2.413552192186604,348792370956.47375,2.5241463794914005,2.5468689560168616,2.2877819027181197,2.5207857784220415,2.514668944588366,2.5027574040910405,228235418408899.1,2.610265610350418,2.506630049442132,2.4875017692834427,2.901870633825508,2.504008841612106,2.486797145539523,447677027289054.25,2.602395954249669,2.8848929453608956,2.0050915943383583
949161,3.61628187,1.4101318074836184,2.4737122820674804,2.3774979272967838,-128813308113442.98,2.249174721010882,1.456583279752547,2.3321241550032066,1.3708734663856554,2.4115788010437713,2.469677732973631,-485772647554.5331,2.360664169662719,1.3993534113627923,2.3171031303837966,2.2224052935112426,2.4895216126145687,2.541356326131645,-54694428848.61036,2.458191458187557,2.2723295399850154,2.3610845223347945,1.4013405133952639,2.4515384081417526,2.4739864578410473,17042672996.128767,2.4089670076945287,1.4104450355576061,2.347809057953287,1.5474182554284175,2.4597841332725507,2.4351518008665707,3098984706629.6543,2.319856209128234,1.5763772343970266,2.025989557323237,1.7371519070236374,2.085064118562232,2.3353586737047705,6064096886.439248,2.454847720846486,1.7448465831925692,2.8211929994877605,1.536801620757329,2.298652707814336,2.332751222334175,-9850004099657.65,2.283438744019585,1.557082690642181,2.389839391142183,1.6401860564158672,2.4795405284594016,2.5347281934095283,229670518092438.78,2.347523850310794,1.6652087893568357,1.92102515320104,1.3893654626250556,2.4522618004154277,2.514922617907845,-183836461665.3639,2.3284880642913004,1.4278394748640095,2.1899896811137074,1.6877049209914077,2.521210037047411,2.6534228294152715,-5616275411.979795,2.6762078952805144,1.6885675820542638,2.621708238609543,1.7158281608373576,2.5061742844484254,2.523342045259881,2197130319.766925,2.4963854483281795,1.7426917948091984,2.176097356018853,1.7322126012057852,2.3384353815218986,2.3875291368499836,60706088503663.766,2.3369341083325956,1.7641168944419685,2.2377905110114233,1.5942065797127278,2.2519944877321727,2.4425920196839086,-14230797978341.89,2.587491275764964,1.616199695822845,2.4474381068520072,1.6626397159077304,2.364441884799266,2.4387488719645853,44027540273926.23,2.3512237841633326,1.6879945085900836,1.72040679096453,1.5289679446439461,2.44003385879695,2.533834715904461,727807217646662.0,2.389818557289173,1.5584440884084363,2.59302845377823,1.5338014248380512,2.2288314747400397,2.352259000613464,-132756867883176.16,2.206441148083866,1.5798855789048956,1.6561659658038987,2.56819558072345,2.439557700683902,2.4820761026143794,4288155138199.9453,2.6583790688028257,2.583140995964608,2.723662623229761,2.614858792370739,2.4695645494765994,2.5786473472166973,-38802225240.694336,2.671121825332545,2.633963353567777,2.663666964191676,2.4983955172451195,2.5878375393347826,2.590411040313089,-290658866878913.75,2.6170171567454563,2.541573940408175,2.406827968566619,1.6270507765763957,2.475857926274117,2.4417961291537194,-273914163134.3166,2.296942760313464,1.6401783293318777,2.347188403165668
906861,1.19786221,1.2567003495523468,1.537409840665077,1.6089438813154935,8921551989606.152,1.7164409331096555,1.2363948621468033,1.4893549273729398,0.7814341716931734,1.7509856862045452,1.2680568295360142,-286620805708.90247,1.5422872033978374,0.8123351758929362,1.300032905067577,1.6159844108465153,2.4447673593309966,2.1099032590999265,234238451108242.44,1.9804298227291806,1.627284544849086,1.8322202763616597,0.6509733261181525,0.8311276662338329,1.3140249720824555,-481629978752.4388,1.4383461657954355,0.6266514691319651,1.1934016814076283,0.9318791555404522,1.5755403765454443,1.7174585768538269,-84223125788.61165,1.6180345086964572,0.9375040012946441,0.4027327859513708,1.3592601823758195,1.8972605004310545,1.7802421145752574,505756400533235.4,1.7148971826303008,1.3545130223071011,1.7811052607008335,1.5226032924804098,1.5458064572064285,1.7396853149322564,-139621485327326.28,1.9121638729755541,1.5022187071884194,0.4994221355216141,1.1206030895117083,1.6649452106144604,1.519269131593148,-38091883212435.336,1.6960696250223923,1.1093756033473838,2.232003227906502,1.092215152249043,2.120969636111772,2.0069659341383748,88948875224.51212,1.7838252962844572,1.1207187603559756,1.9505551188464458,0.7783917489673544,1.5023033141719433,1.602302980338097,212023148132860.84,1.6237595370505606,0.7957792256044307,1.8443762572534586,0.9568045197340918,1.540167308412828,1.767902786610359,138038215609592.66,1.6387928719146139,0.9667085245852645,1.5325567582492028,0.8736108309155122,1.9886948123206643,1.6730445750656997,53824773624.90789,1.7387238579711177,0.9081066590618656,1.7856212786424972,1.4098297562610895,1.8986215083160969,1.7987656643085035,364960058035.18097,1.8507595517640718,1.4053155423361818,1.9980703547950516,1.1690447025276727,1.7928683094395055,1.5290994843616288,171485264466188.38,1.7133893606351087,1.128004629627057,1.545249044634899,1.203093773164158,2.188817985118431,1.9647370835774187,712749150585.5569,1.7893795075921173,1.176723063059515,2.149445525420616,1.8236284852526508,2.2072964941636926,2.0888156524680737,283417607105136.75,2.0073500872008765,1.8033190597406068,1.9816059467444422,1.4002561037777397,1.8841290894804397,1.759413786181752,310384791283.8151,1.7504696736788417,1.3933242958426295,1.733780306254029,1.4488237104666044,2.0150734786631745,1.8886603284329808,32532483051641.484,1.9484127912224134,1.4227412150436014,1.8172841303416423,0.5784757970365233,0.9234075921354585,1.15193263119132,592697805840627.2,1.5773519776833012,0.5999175031627755,1.3787596571784568,0.9829319026153682,1.110311672023964,1.1077201411658797,3753787716560.5303,1.7009549730393143,0.9890200503198112,1.1936835302419901
1240128,2.61447955,2.9359642043695393,2.489791807926923,2.636868133709335,-88680888030869.81,2.7594816087440406,2.933711422955162,2.500779297292434,2.96870092151889,2.4592436571283782,2.6255270319790522,822128215799.0074,2.6873390655877545,2.936303310841692,3.018271076032548,3.0076421714470083,2.524761365127606,2.569939587230991,32472958249.531563,2.717978489418043,2.988695221645721,2.3377980138307697,2.862574400908951,2.547184263176717,2.5545516061858806,85104084308.89359,2.6665476814676934,2.841018203583194,2.4728565023014903,3.0587001221858907,2.5381133732992813,2.5327062881395666,1639165446.0277205,2.7219331006668526,3.064905348050617,2.8768979874504814,3.297983509821231,2.6510778222570908,2.6438381936347928,591725142902.5759,2.8266202923960764,3.324268368941672,2.770617397420234,2.9739290554454803,2.5997722233303318,2.6351921313425217,9549643627705.107,2.7925050055174574,2.9747722293147723,2.8878558093285736,2.934876354859113,2.548599680979949,2.614339066873807,124377480203409.97,2.7481183890305765,2.941852200186086,2.384810459594391,2.940962964324932,2.5671903246239047,2.5633313710156513,79297256275.93378,2.6847132768202155,2.913037852426205,2.7793264137586196,3.383261553408991,2.738889701492295,2.6426200861119087,-156035052715.91006,2.8740753135747514,3.3641310888517544,2.587253826809789,3.066073187641051,2.6172058846840067,2.621749055088908,-56340851392.90574,2.743299066196735,3.0741561565622537,2.9820241951956867,2.9891777046187,2.746564510227279,2.790404818747446,238385717353.8086,2.6957221226263774,2.947776584776607,2.747049511652292,2.844276099861151,2.5214444089572456,2.553432754015311,-36744326303837.625,2.68419020530415,2.8015463048620917,2.575731443851343,3.3919838026974194,2.6347373568491856,2.627737203132783,230912966992647.25,2.9092264507937524,3.365975728153775,2.925785515080098,3.0209131694042575,2.705092209722737,2.651769082544244,2159857669.878793,2.70389813891986,3.0129594705179077,2.4152135531183037,3.0652894086236766,2.551213567208939,2.5763179908309173,9722229984367.436,2.8034764773777248,3.035479982286941,2.631014906980852,3.217802436314992,2.624903601058626,2.642476540699586,33173228338013.582,2.769626795015931,3.1925398029030463,2.7486448428410433,3.0780803465308333,2.5121019527022033,2.546812471279772,259385215785241.25,2.789198152405666,3.0714663916490155,2.4855349138578635,3.0272544365444745,2.58538124734229,2.5704456886107065,-803714917864.8406,2.697642540821609,2.9915526900085405,2.558239811678739,2.8284451992130473,2.6765122121728595,2.596184154413732,-638417738358958.8,2.6931290726228907,2.834270538437381,2.641411760679667
906844,2.57415836,2.8777373474230057,2.452971519148798,2.436284432628823,1603300876342.682,2.558389030117273,2.8177340750007707,2.358351644418299,3.395404502932057,2.4592436571283782,2.4767788437332654,-2849851417.295558,2.814224626437105,3.3530652562074055,2.406795076918004,2.9805426366716077,2.449606740787217,2.5216886783542294,131781009826202.66,2.6029743995565906,2.914218175092083,2.4338686554070588,3.25193089266287,2.5267233356548244,2.5761628707707858,4302634399.333294,2.714376011982985,3.2039974122081243,2.902263488811233,2.801270234943148,2.478279343201913,2.4937040049558883,-53714626213.525314,2.622288443533424,2.7203104926152224,2.4308105348144595,3.386475972348844,2.440280693742402,2.5944613013439928,77036013203952.22,2.7516589226205936,3.329446902196566,2.758355905485307,2.8897094594673787,2.466910192045709,2.582650644098407,41935165315162.16,2.6617834442477286,2.837941046530203,2.975949225782334,2.8192630000457077,2.4069032978701417,2.4618169940643195,-154285792132942.78,2.640822508869945,2.741003878941241,1.972100066890701,2.807261529198792,2.4980626269889137,2.4359155578410987,1175109791779194.5,2.668901802418149,2.7598612260762487,1.9787135519069938,3.1510389292492196,2.4395796053554197,2.401339794186415,-52896135294508.19,2.6075488515822633,3.097440311172759,1.7112737645910863,3.6282047345303283,2.4747620584414824,2.4959583189440813,-153721625276.27893,2.7678506368265747,3.578588098728422,2.464957886662784,3.405922159501529,2.459129691498649,2.5635594536435673,120382633898.98834,2.7816747224052167,3.293308814088319,2.211206582273996,2.9086653205807584,2.390354115993266,2.5365987660754974,-41201567065615.79,2.6288681867788153,2.812091796132692,2.7049018524472688,3.1425281820016204,2.5405507319426444,2.5167298572216605,-110082172849370.75,2.7685866464116677,3.088307922147347,2.4732391890950516,3.286666375196557,2.510507245200143,2.494225241923401,847338641297.7616,2.7141659738281008,3.2074270287090396,2.7421941509180607,3.167607063531474,2.5370479740903575,2.6772892152116166,-239334678644245.88,2.704095943818183,3.1129491907690867,2.517507025500862,3.6317521956390264,2.666140134370773,2.6691402308706333,-69812632022485.945,2.700353956741248,3.5633016640534585,2.0453499330739726,3.3381671822709014,2.411377195444065,2.4247222090661364,177048664444.69675,2.7184948286758233,3.2434302615538915,2.806109289293839,3.1804021892761565,2.587847494602601,2.536594786593056,-648942386361583.4,2.6766853180014523,3.076537029588655,2.9335397206133895,3.031987337709707,2.471607767160456,2.4691870724769953,-8105599668607.788,2.7052705375951476,2.9799962373996065,1.5988133972261267
906862,2.65353445,3.6122884411448384,2.402444322389669,2.3688940805540666,331740999801.745,2.7084333265768863,3.533986391670548,2.445424188270124,3.4228578658343665,2.4592436571283782,2.390766574267519,912349670799.675,2.7053469043311233,3.3973005355898245,2.864676296935522,3.425463564539158,2.3667570577320824,2.4057930589570775,75582648007449.36,2.6686890270225803,3.3835874063863525,2.5346305538835723,3.510467184798799,2.345756985033518,2.3774804980148936,361625429010220.56,2.6015867272611537,3.4491853709620726,2.947548084760563,3.307756703301792,2.3763704716047758,2.3796836394844343,48490421846.83865,2.6118203456745133,3.2237833614298212,2.9085153312622687,3.553767305319993,2.2065698707121233,2.310622429109646,-1603657767167.4094,2.6418916412024256,3.532096477124666,2.6804936944506146,3.1350768444227617,2.4273480511361285,2.502181263729223,109236249603647.14,2.517519273944928,3.1144851331190546,1.894586114180235,3.517471524647437,2.1827116931799715,2.2861391163551783,-122263937765134.95,2.600457552755357,3.4264084530463585,2.9079492582746562,3.4239764973362434,2.3370996726444875,2.5471055480969853,-26232004169.07061,2.603157180903293,3.3413868632220662,2.3376265530513627,2.968063609480552,2.2519769446497726,2.3433170678200748,-1596279164303109.8,2.4721073208615634,2.9339747973735033,2.4628167328395802,3.395417662325588,2.362471216151597,2.3107176921164845,48334836359549.88,2.5997315510555365,3.343243385038102,2.2338510124191755,3.2033892599207467,2.2896766307000758,2.339839789594142,-74681093175104.61,2.5863757084465617,3.13304238710891,2.6481616828157915,3.653247015428742,2.4176679438749327,2.6405205676087062,-5089749203315.388,2.682314305770707,3.6044492396502132,2.4759392071107262,3.0656319284515323,2.436856101034624,2.416134257846837,2719631304800.505,2.598283073865444,3.0088313533371975,2.378849782823564,3.427769800691847,2.274242734196424,2.3780044833450336,4739298319.302396,2.6534138827625724,3.3797034600888347,2.3159913164069756,3.510434649654586,2.564283260734554,2.4059523685516857,-13778037063743.951,2.6715662261624797,3.457592325373585,1.9065602374270718,3.48332343449228,2.317389284774638,2.329820215972416,261422510.17557126,2.469778592935041,3.443716048498599,2.9229014229782253,3.6400539503930114,2.3628260801921015,2.321617911093508,170880252340810.66,2.6946417409312535,3.55521854444446,2.7339548213488536,3.2824834608681295,2.269275599081904,2.3411572118392665,-65359558451206.21,2.5964081406710577,3.233850339611573,2.2452506323435557,3.304584370541544,2.424845075418364,2.454464661350334,-227707986544499.4,2.5735023867613647,3.211565931156069,2.6927304362785707
949163,2.55947224,2.222163016746342,2.3618955104110406,2.513587480431998,29258268369.857506,2.4656170050200297,2.232441056356489,2.782041520929742,1.9320755429298797,2.448892324868581,2.475767310714054,189220838864028.7,2.229878345763188,2.0037045305372025,1.7585765147121282,2.3067594872376858,2.608073293710055,2.519324205965218,-55411177453382.59,2.608011633263805,2.2884658444310815,2.5556006653608767,2.13190663033837,2.497743603028547,2.5260148538659974,-19227400692.587727,2.3806433975594805,2.1387971810589033,2.4979138916423396,2.1375450802782567,2.48076141404966,2.482169183504648,72725116171787.67,2.357416201149448,2.1675403745113098,2.713385580981684,1.7492678017140348,2.422342364748619,2.468360416001862,126820248596474.03,2.3132117978318796,1.7765176273992687,2.7247855079864807,2.067534789690659,2.532674743536662,2.4141812364541018,-32579011089899.117,2.358025898457764,2.085221300593303,2.5228434127712194,1.920493464692319,2.50255914325816,2.5144783655672054,3951301884582.4644,2.3633351676260546,1.9858914403914063,2.4948902954417216,1.800965032764802,2.4890833864350794,2.5560976566274007,51512995081.84838,2.2789578298822835,1.8189744364263363,2.4431129369458517,2.1821043776034874,2.5651501542784536,2.419387360000727,-368588924345.4172,2.509803529525578,2.2458798845086454,2.7560696766195787,2.121776142897519,2.650379586082935,2.574927580837904,33196884945339.145,2.401186958155934,2.145997592275357,2.363523057925898,2.255024905576186,2.590873967364053,2.5210267342605133,-110105033823.46411,2.422304840642868,2.25508618664048,2.123140782870381,2.431035438410778,2.49268436786352,2.525479536877168,-1074748894726.4324,2.509636559299484,2.4456954804007616,2.1235080492664826,1.7973387112135273,2.548070235834811,2.501159059365216,48335333603788.01,2.3075450527964567,1.8570241239780865,2.249375626931869,1.880464500059159,2.619929056143428,2.553303603014201,712031276135101.8,2.3159410016607547,1.9431845303223174,2.195450504816211,2.7929004709151717,2.497327966494004,2.570424114065835,-618076417642.7589,2.5224675928893894,2.782375806365824,2.5422617754417756,2.128142827131489,2.542670479728189,2.5796824103138336,-365530360804.67957,2.3894656594319668,2.114495644037243,2.1910127856546957,2.1538234923667234,2.5797373420274603,2.5313688139761115,-212371492295107.78,2.4402791702383815,2.1895451864554634,2.8791588557891474,2.2891799973222744,2.678073237203061,2.6298446074832764,-407234535673.27313,2.479217214660649,2.3034488934213337,1.7297031072340796,2.2558684855416336,2.4324617485521887,2.5470407998936397,54994951854489.734,2.477999352052387,2.2289309141848297,2.0396682704533093
906854,4.15332601,2.6615356812043816,2.4500721989348735,2.4404588145894235,48510027050431.91,2.4826421221239032,2.673061421406497,2.4290151741597583,3.2704369391438024,2.4907961460416583,2.5396044375330282,-100129986982.01796,3.0789860670484543,3.2666208129341663,2.662580023611165,2.9650148798815126,2.4147196736955285,2.4245078445578483,11422587567.02484,2.781088897053741,2.942567629283328,2.812702473056425,3.3027158814761575,2.4902488318184726,2.426778380675544,-18534069089.540333,3.0357729802407025,3.280077330316034,2.5520361979059727,2.8043688014348755,2.3975833167370957,2.401985352731183,-984872205133.392,2.6064206765974545,2.7691366472296015,2.4259074238577982,2.7804215804992154,2.531204122848968,2.4966197358359,1491950376415.723,2.6791131829148753,2.7336235337837413,2.542973919673701,2.9517274719700435,2.455886889647655,2.514572593725484,-38977843933.71282,2.971362035494215,2.9349789128657147,2.365665686263031,3.150942605794563,2.4634850584320627,2.462800859807993,-9721740950582.297,2.9203115720903603,3.108145618244928,2.714357444089822,2.898885487740066,2.5638126479600607,2.6608868057683406,-9574335284.616972,2.8090896266910432,2.90073806266743,2.5700965341999593,2.7010764783629773,2.4491267380023025,2.4565751554712496,67721972641.700455,2.7752337387144306,2.732991633078883,2.7634497579477544,2.878239717071138,2.578964363875333,2.520044762447945,-3221340471457.307,2.8269501500849485,2.882515083174964,2.682895278617047,2.664175082117188,2.510482342959243,2.4735600824477673,67515938283377.95,2.7797690082452293,2.6794875630518717,2.616701200412152,2.833629660520226,2.390354115993266,2.5573669897262077,-41589096075909.1,2.8001318195848226,2.8127642241619752,2.694396308777292,3.1427983071850316,2.436461956235433,2.4980831209173924,-135600381749321.39,2.9680577810028557,3.101266498571796,2.916722433645873,2.9959712003510264,2.5046131268109186,2.597495680316255,118068612788.37616,2.788654965457108,2.9710981356614106,2.3755297565922526,3.1017916995980555,2.472095783594767,2.4724894058448292,21187761207391.13,2.8656288488861206,3.0788738165680436,2.831108623388165,2.9413850182146497,2.5154173444310244,2.594038110204601,346911390613.4957,2.8743047939414943,2.949702272795177,2.6590357030727647,2.811983323818059,2.4608493068899207,2.5046022654624234,23859148289111.445,2.7898403110483736,2.787084232707186,2.5109271248476697,2.8020965908032998,2.4934359326848266,2.51296503146605,-45425321550.27278,2.595683872545128,2.8013676193816073,2.735935795837788,3.1307591288137715,2.4324617485521887,2.5073341901153943,18318966614352.14,2.8835072924458096,3.1057349154205935,2.7788125143911846
684055,3.34282577,3.130084899324503,2.6481171736374014,2.6590231343705337,266572229490.17245,2.7632925417879153,3.1123411394700016,2.3175110078454524,2.6460685561721093,2.491848270229838,2.542344859601683,221463036964045.94,2.6224794482321183,2.63814107231402,2.666773305427952,2.56884419672486,2.5113961356421637,2.567296202774784,-54619190312304.97,2.5550417552801523,2.586898226192109,2.6386039596534365,2.8922467159554124,2.533587960124443,2.5520771405831275,1106250631678231.2,2.7357637314821086,2.87749477974101,2.979388568166878,2.632268269372338,2.532529053184739,2.5836079838899146,-9401900479.4553,2.7637673533847313,2.6182340608166856,2.7874587682330403,2.6793131258968956,2.5221342426099747,2.614866928954894,4689632632665.92,2.6247880069629663,2.7273663664921166,2.71322059336981,3.170803417094359,2.628770874069565,2.6897012231306956,-984752078235.2544,2.741857577244459,3.171016323446208,2.729206650483705,2.8531796087709407,2.677712805340278,2.6829410871223627,9777986547.755299,2.6818118147790915,2.8409278824755533,3.0573650254336946,3.1186721633497543,2.463820305985638,2.65231021367364,-190807454963.91144,2.7646122330215706,3.093916050651935,2.5319183094102162,2.8147944626104033,2.6132090096114986,2.6080225396407046,-302194328981.0698,2.639617069825146,2.8356181790749453,2.477611036273994,2.935351496793038,2.630811419454748,2.6934311161216145,1018354255690.5806,2.8070682856691747,2.909451251330373,2.8068806484413877,2.8232218302174505,2.5633392611499337,2.626849935959773,-2848718599742.005,2.8630053232491584,2.7990006789228032,2.7084252821365227,3.1416336620577257,2.508542608698127,2.5811622338915936,55636075853150.16,2.850222840270513,3.1371552533676406,2.098056376289432,3.063898427827194,2.749173057630659,2.677681837062366,2472000181624.09,2.8586676896792955,3.075420887805901,2.783891495175787,2.7669963107749362,2.833838221040141,2.7104997945603575,164453231870.57526,2.8051332438120893,2.751684779903739,2.6088752588635193,2.5107772272757636,2.592182719627822,2.515165457428014,-20150507199089.16,2.4912402188673557,2.527722269115748,2.510823549587246,3.062429453283952,2.5194294489675286,2.5474879511530997,-374169579.1845041,2.7356499479052516,3.032838613738839,2.9502223507240957,2.630658052179499,2.372026078576277,2.4873333799772115,-1105223882.9332078,2.6057841718336747,2.640007494381769,2.120503794061453,3.31071162382284,2.695069683789418,2.7123255072666383,-1086454073823.5977,2.8946805790075762,3.2729430011003675,2.674996831129845,3.134231321449239,2.635772209917894,2.7323185500949214,-3919771762363.4795,2.787291258746634,3.1018038344976873,2.239500244668385
